asset_id,asset_type,location,latitude,longitude,project_code,phase,status,design_date,install_date,last_updated
AST8366,rail,Elgin Subdivision,42.05769453176999,-88.31082892038953,INFRA002,Decommissioned,Retired,2024-02-07,2024-04-12,2024-09-03
AST8367,rail,Elgin Subdivision,42.0523699,-88.293932,INFRA003,Decommissioned,Retired,2024-02-07,2024-04-08,2024-05-31
AST8368,rail,Elgin Subdivision,42.0523692,-88.2939832,INFRA001,Operation,Active,2024-02-25,2024-04-27,2024-06-01
AST8369,rail,Elgin Subdivision,42.05766057508658,-88.3108652124389,INFRA001,Design,Planned,2024-01-19,,2024-01-19
AST8370,rail,Elgin Subdivision,41.95563282103268,-87.93692314744746,INFRA002,Design,Planned,2024-02-09,,2024-02-09
AST8371,rail,Unknown,41.94124139845122,-87.88306713510714,INFRA002,Decommissioned,Retired,2024-01-29,2024-04-07,2024-08-18
AST8372,rail,Unknown,41.9412927,-87.8835674,INFRA001,Design,Planned,2024-02-10,,2024-02-10
AST8373,rail,Unknown,41.94057808774696,-87.88946339467648,INFRA003,Operation,Active,2024-02-25,2024-04-14,2024-07-05
AST8374,rail,Unknown,41.942654288351505,-87.89018549073154,INFRA003,Construction,Installed,2024-01-01,2024-02-23,2024-05-21
AST8375,rail,Unknown,41.97124172459838,-87.93939246757974,INFRA002,Design,Planned,2024-02-03,,2024-02-03
AST8376,rail,Unknown,41.94256555303743,-87.89041668485919,INFRA001,Operation,Active,2024-02-21,2024-04-15,2024-08-05
AST8377,rail,Elgin Subdivision,41.93455543311636,-87.8596259218213,INFRA003,Decommissioned,Retired,2024-01-16,2024-03-11,2024-07-08
AST8378,rail,Northwest Bridge Subdivision,41.97603390244315,-87.93931392047571,INFRA002,Operation,Active,2024-02-23,2024-05-01,2024-10-23
AST8379,rail,Unknown,41.95982327273642,-87.93888032159741,INFRA001,Construction,Installed,2024-02-17,2024-04-12,2024-09-18
AST8380,rail,Unknown,41.94108030404947,-87.88269996278125,INFRA002,Operation,Active,2024-01-28,2024-03-04,2024-04-26
AST8381,rail,Unknown,41.9493108949025,-87.91264800369358,INFRA001,Design,Planned,2024-02-10,,2024-02-10
AST8382,rail,Unknown,41.942396671916555,-87.88521242971383,INFRA002,Design,Planned,2024-02-11,,2024-02-11
AST8383,rail,Unknown,41.944030565769246,-87.8968379482167,INFRA001,Decommissioned,Retired,2024-01-18,2024-03-08,2024-06-27
AST8384,rail,Unknown,41.94145104301909,-87.8880813866483,INFRA002,Operation,Active,2024-01-04,2024-03-19,2024-07-17
AST8385,rail,Unknown,41.9472442407762,-87.90033440712455,INFRA003,Operation,Active,2024-02-14,2024-05-10,2024-09-21
AST8386,rail,Unknown,41.94398451737697,-87.89710420100086,INFRA003,Operation,Active,2024-02-02,2024-04-22,2024-05-28
AST8387,rail,Unknown,41.94735124198824,-87.89997115788954,INFRA003,Design,Planned,2024-01-06,,2024-01-06
AST8388,rail,Unknown,41.943048244046224,-87.89542521861004,INFRA002,Operation,Active,2024-02-18,2024-04-24,2024-09-13
AST8389,rail,Unknown,41.94294563778112,-87.89528438638496,INFRA001,Design,Planned,2024-02-15,,2024-02-15
AST8390,rail,Unknown,41.94572167144164,-87.90556416924416,INFRA003,Design,Planned,2024-02-12,,2024-02-12
AST8391,rail,Unknown,41.94391599758557,-87.89587337176226,INFRA002,Operation,Active,2024-01-01,2024-03-01,2024-06-29
AST8392,rail,Unknown,41.947206936465875,-87.90046799007096,INFRA002,Construction,Installed,2024-02-29,2024-05-10,2024-07-20
AST8393,rail,Unknown,41.943814167635175,-87.89682598816431,INFRA001,Construction,Installed,2024-02-21,2024-04-19,2024-10-05
AST8394,rail,Unknown,41.94392314104772,-87.89725703411476,INFRA002,Operation,Active,2024-02-26,2024-03-29,2024-05-30
AST8395,rail,Unknown,41.947310513445494,-87.90010439929392,INFRA002,Decommissioned,Retired,2024-02-12,2024-04-07,2024-08-12
AST8396,rail,Unknown,41.94120847799917,-87.88714839922467,INFRA001,Construction,Installed,2024-02-04,2024-03-06,2024-05-26
AST8397,rail,Unknown,41.94732556880312,-87.90929697129361,INFRA003,Operation,Active,2024-01-10,2024-04-08,2024-07-04
AST8398,rail,Unknown,41.943957425459374,-87.89858555290412,INFRA003,Construction,Installed,2024-02-05,2024-04-22,2024-07-24
AST8399,rail,Unknown,41.94373371714866,-87.88977173180389,INFRA003,Decommissioned,Retired,2024-01-18,2024-03-06,2024-08-29
AST8400,rail,Unknown,41.94550783967973,-87.90112813115725,INFRA002,Operation,Active,2024-01-30,2024-03-13,2024-08-06
AST8401,rail,Unknown,41.94333315854757,-87.88841792136193,INFRA001,Operation,Active,2024-01-24,2024-03-07,2024-05-06
AST8402,rail,Unknown,41.947189606382494,-87.90921142709834,INFRA002,Design,Planned,2024-01-24,,2024-01-24
AST8403,rail,Unknown,41.952733857827845,-87.92393888015671,INFRA002,Design,Planned,2024-01-18,,2024-01-18
AST8404,rail,Unknown,41.943958008685755,-87.89969682285847,INFRA001,Operation,Active,2024-02-17,2024-04-30,2024-09-14
AST8405,rail,Unknown,41.94122635698216,-87.8873150838141,INFRA002,Operation,Active,2024-02-10,2024-04-05,2024-06-09
AST8406,rail,Unknown,41.94416561543967,-87.89915692302658,INFRA003,Design,Planned,2024-02-17,,2024-02-17
AST8407,rail,Unknown,41.952533107136794,-87.92114262594944,INFRA002,Design,Planned,2024-01-03,,2024-01-03
AST8408,rail,Unknown,41.94841884060551,-87.91065570916595,INFRA001,Operation,Active,2024-02-18,2024-03-26,2024-07-04
AST8409,rail,Unknown,41.94390579779962,-87.89732278923094,INFRA002,Operation,Active,2024-02-16,2024-04-01,2024-07-17
AST8410,rail,Unknown,41.94630160747618,-87.90083059981794,INFRA003,Construction,Installed,2024-02-03,2024-03-12,2024-04-11
AST8411,rail,Unknown,41.94733175966572,-87.90003740963363,INFRA003,Design,Planned,2024-02-05,,2024-02-05
AST8412,rail,Unknown,41.94368408243199,-87.89789257788769,INFRA003,Decommissioned,Retired,2024-02-16,2024-04-03,2024-07-06
AST8413,rail,Unknown,41.95053179414204,-87.91179542144565,INFRA003,Construction,Installed,2024-01-31,2024-04-17,2024-08-25
AST8414,rail,Unknown,41.94726603476699,-87.90026667186093,INFRA001,Operation,Active,2024-01-09,2024-02-12,2024-08-10
AST8415,rail,Unknown,41.94533695,-87.8928747,INFRA001,Decommissioned,Retired,2024-02-23,2024-04-01,2024-07-09
AST8416,rail,Unknown,41.94242935,-87.88734635,INFRA001,Design,Planned,2024-02-28,,2024-02-28
AST8417,rail,Unknown,41.94311481542236,-87.8900531631628,INFRA001,Construction,Installed,2024-01-22,2024-03-18,2024-06-20
AST8418,rail,Unknown,41.94132788618068,-87.88853512690787,INFRA001,Operation,Active,2024-02-06,2024-03-11,2024-05-04
AST8419,rail,Unknown,41.94747999567195,-87.90026917353153,INFRA003,Operation,Active,2024-01-21,2024-03-20,2024-08-02
AST8420,rail,Unknown,41.952019011297104,-87.91898473922807,INFRA003,Operation,Active,2024-02-27,2024-04-19,2024-09-30
AST8421,rail,Unknown,41.94835488717415,-87.91217434191636,INFRA003,Decommissioned,Retired,2024-01-19,2024-02-21,2024-08-12
AST8422,rail,Unknown,41.94662993574922,-87.90586374157785,INFRA002,Construction,Installed,2024-02-02,2024-04-28,2024-07-20
AST8423,rail,Unknown,41.94740721216582,-87.9005686085676,INFRA001,Construction,Installed,2024-02-07,2024-03-13,2024-09-02
AST8424,rail,Unknown,41.94159440232504,-87.88392179015788,INFRA003,Operation,Active,2024-02-19,2024-04-08,2024-08-26
AST8425,rail,Unknown,41.94163036203232,-87.88435783863088,INFRA001,Construction,Installed,2024-01-27,2024-04-18,2024-08-04
AST8426,rail,Unknown,41.94705633054923,-87.90911975244408,INFRA001,Construction,Installed,2024-02-24,2024-05-24,2024-10-11
AST8427,rail,Unknown,41.94707731605936,-87.90932173909424,INFRA002,Operation,Active,2024-01-06,2024-03-08,2024-07-25
AST8428,rail,Unknown,41.94286632495493,-87.88707700836686,INFRA003,Operation,Active,2024-02-20,2024-03-29,2024-09-24
AST8429,rail,Unknown,41.94359604491172,-87.88956282994123,INFRA003,Construction,Installed,2024-02-12,2024-04-09,2024-07-04
AST8430,rail,Unknown,41.946224286375674,-87.89966422040948,INFRA002,Construction,Installed,2024-01-09,2024-02-17,2024-03-25
AST8431,rail,Unknown,41.947227129245704,-87.90040084616655,INFRA002,Operation,Active,2024-01-04,2024-03-01,2024-05-12
AST8432,rail,Fox Lake Subdivision,42.49247695,-88.4169153,INFRA003,Design,Planned,2024-01-30,,2024-01-30
AST8433,rail,Unknown,41.94535067635153,-87.89950637370465,INFRA001,Construction,Installed,2024-01-21,2024-02-20,2024-05-08
AST8434,rail,Unknown,41.94534590584378,-87.90045497284846,INFRA002,Operation,Active,2024-01-02,2024-03-30,2024-08-12
AST8435,rail,Unknown,41.94520077661216,-87.9010915312482,INFRA002,Operation,Active,2024-01-22,2024-02-25,2024-07-17
AST8436,rail,Unknown,41.94574643399656,-87.89766581685691,INFRA001,Construction,Installed,2024-01-10,2024-02-09,2024-08-02
AST8437,rail,Unknown,41.94531755380751,-87.89951998185244,INFRA002,Operation,Active,2024-02-22,2024-04-05,2024-05-12
AST8438,rail,Unknown,41.94536681805254,-87.89997981816943,INFRA001,Decommissioned,Retired,2024-02-12,2024-03-16,2024-08-09
AST8439,rail,Unknown,41.945264035900614,-87.89905742804123,INFRA001,Construction,Installed,2024-03-01,2024-05-25,2024-09-20
AST8440,rail,Unknown,41.94548205659944,-87.90078584048462,INFRA003,Operation,Active,2024-01-25,2024-03-26,2024-09-14
AST8441,rail,Unknown,41.946249154693895,-87.89960227694631,INFRA002,Operation,Active,2024-01-02,2024-02-03,2024-03-08
AST8442,rail,Unknown,41.94507073903145,-87.90132633279116,INFRA003,Decommissioned,Retired,2024-03-01,2024-04-04,2024-08-12
AST8443,rail,Unknown,41.9466579011508,-87.9004409514786,INFRA003,Operation,Active,2024-02-22,2024-05-05,2024-08-09
AST8444,rail,Unknown,41.946256629102976,-87.8994744227774,INFRA001,Decommissioned,Retired,2024-02-02,2024-03-09,2024-08-25
AST8445,rail,Unknown,41.94546230708414,-87.90043380694527,INFRA003,Operation,Active,2024-01-16,2024-04-06,2024-08-01
AST8446,rail,Unknown,41.9450498747126,-87.90113557631607,INFRA001,Construction,Installed,2024-02-18,2024-04-17,2024-06-18
AST8447,rail,Unknown,41.94546755963459,-87.9012729134793,INFRA001,Design,Planned,2024-01-01,,2024-01-01
AST8448,rail,Unknown,41.94689423005765,-87.90230206245964,INFRA002,Construction,Installed,2024-01-30,2024-04-05,2024-07-09
AST8449,rail,Unknown,41.94554485032053,-87.89891111937663,INFRA001,Operation,Active,2024-02-12,2024-03-29,2024-09-25
AST8450,rail,Unknown,41.94401573921524,-87.89030168910264,INFRA001,Decommissioned,Retired,2024-01-15,2024-04-11,2024-09-19
AST8451,rail,Unknown,41.94514754191233,-87.89785442488305,INFRA001,Design,Planned,2024-02-08,,2024-02-08
AST8452,rail,Unknown,41.94510881573006,-87.90091800926135,INFRA001,Operation,Active,2024-01-26,2024-04-05,2024-06-15
AST8453,rail,Unknown,41.94471855522569,-87.89647553852713,INFRA001,Operation,Active,2024-02-11,2024-03-19,2024-05-10
AST8454,rail,Unknown,41.94540655191495,-87.89997452077229,INFRA003,Operation,Active,2024-02-10,2024-03-29,2024-07-04
AST8455,rail,Unknown,41.945377530445384,-87.90112088687583,INFRA001,Operation,Active,2024-02-17,2024-04-12,2024-07-04
AST8456,rail,Unknown,41.94550165269991,-87.90071252684524,INFRA002,Design,Planned,2024-01-15,,2024-01-15
AST8457,rail,Unknown,41.94712184449572,-87.90196622642812,INFRA002,Construction,Installed,2024-02-26,2024-05-09,2024-08-10
AST8458,rail,Unknown,41.94546758436745,-87.90155025386511,INFRA001,Operation,Active,2024-02-20,2024-03-25,2024-06-04
AST8459,rail,Unknown,41.9452079168474,-87.89859378437791,INFRA002,Construction,Installed,2024-02-04,2024-04-20,2024-07-12
AST8460,rail,Unknown,41.945347656289584,-87.9014375815456,INFRA002,Design,Planned,2024-02-26,,2024-02-26
AST8461,rail,Unknown,41.94521758266422,-87.90150987491796,INFRA001,Design,Planned,2024-02-29,,2024-02-29
AST8462,rail,Unknown,41.945030999642235,-87.89717757198225,INFRA002,Construction,Installed,2024-02-17,2024-05-04,2024-09-29
AST8463,rail,Unknown,41.944997258653665,-87.90007463790499,INFRA003,Decommissioned,Retired,2024-01-07,2024-02-13,2024-07-04
AST8464,rail,Unknown,41.94505644794834,-87.90088626334352,INFRA002,Operation,Active,2024-01-16,2024-03-21,2024-08-05
AST8465,rail,Unknown,41.94466415944775,-87.90000245408162,INFRA003,Construction,Installed,2024-02-11,2024-04-12,2024-07-04
AST8466,rail,UP Milwaukee Subdivision,41.95061664178051,-87.91524895403722,INFRA002,Operation,Active,2024-02-08,2024-03-25,2024-09-12
AST8467,rail,UP Milwaukee Subdivision,41.9476405,-87.9149005,INFRA003,Operation,Active,2024-02-27,2024-05-01,2024-08-03
AST8468,rail,Unknown,41.94658402314218,-87.90153223700014,INFRA002,Operation,Active,2024-01-18,2024-04-01,2024-05-17
AST8469,rail,Unknown,41.953119455366824,-87.92371665209498,INFRA003,Operation,Active,2024-02-02,2024-04-10,2024-06-30
AST8470,rail,Unknown,41.9531085348802,-87.92435642921875,INFRA003,Operation,Active,2024-01-09,2024-02-17,2024-06-21
AST8471,rail,Unknown,41.95569301790814,-87.9340517429842,INFRA001,Operation,Active,2024-02-26,2024-05-04,2024-08-30
AST8472,rail,Unknown,41.953107988739056,-87.92312474448624,INFRA001,Operation,Active,2024-02-08,2024-03-17,2024-07-05
AST8473,rail,Unknown,41.95315275064778,-87.92411608959002,INFRA001,Design,Planned,2024-02-09,,2024-02-09
AST8474,rail,Unknown,41.95318405518729,-87.9236275463416,INFRA001,Operation,Active,2024-02-14,2024-05-12,2024-09-21
AST8475,rail,Unknown,41.95312227115751,-87.92388744617872,INFRA003,Operation,Active,2024-01-04,2024-03-16,2024-04-21
AST8476,rail,Unknown,41.953177957581545,-87.92433520684953,INFRA001,Construction,Installed,2024-02-03,2024-03-15,2024-07-28
AST8477,rail,Unknown,41.95311987459472,-87.92267578458589,INFRA003,Design,Planned,2024-01-14,,2024-01-14
AST8478,rail,Unknown,41.95321548243638,-87.92360040745096,INFRA001,Construction,Installed,2024-02-23,2024-04-25,2024-08-07
AST8479,rail,Unknown,41.95317603183452,-87.9247147693781,INFRA003,Operation,Active,2024-02-06,2024-04-14,2024-09-11
AST8480,rail,Unknown,41.95306932578153,-87.92409408200547,INFRA001,Operation,Active,2024-01-04,2024-03-04,2024-08-18
AST8481,rail,Unknown,41.95241760995164,-87.92125003034624,INFRA001,Construction,Installed,2024-01-19,2024-03-09,2024-05-07
AST8482,rail,Unknown,41.46932984684695,-88.1121973829008,INFRA003,Construction,Installed,2024-02-03,2024-03-29,2024-07-27
AST8483,rail,Unknown,41.47966715764449,-88.1117029220861,INFRA001,Construction,Installed,2024-02-18,2024-05-03,2024-07-21
AST8484,rail,Unknown,41.47618857663356,-88.09477995387479,INFRA001,Construction,Installed,2024-02-04,2024-03-25,2024-07-05
AST8485,rail,Unknown,41.43869250661485,-88.13966506260947,INFRA002,Operation,Active,2024-01-04,2024-03-30,2024-08-01
AST8486,rail,Kankakee Branch,41.16668712547602,-87.67610354233142,INFRA003,Decommissioned,Retired,2024-02-28,2024-05-11,2024-08-10
AST8487,rail,Kankakee Line,41.074938849999995,-87.80390460000001,INFRA002,Operation,Active,2024-01-12,2024-03-27,2024-06-02
AST8488,rail,Chicago Subdivision,41.1133135,-87.86710845,INFRA001,Operation,Active,2024-02-01,2024-03-04,2024-07-14
AST8489,rail,UP Harvard Subdivision,42.304964,-88.43205764999999,INFRA003,Operation,Active,2024-01-10,2024-02-10,2024-06-10
AST8490,rail,UP Harvard Subdivision,42.27659328715097,-88.37832223401615,INFRA002,Operation,Active,2024-02-06,2024-03-18,2024-08-05
AST8491,rail,UP Harvard Subdivision,42.30852397347583,-88.43808024658212,INFRA002,Construction,Installed,2024-02-13,2024-04-04,2024-09-17
AST8492,rail,UP Harvard Subdivision,42.3128965,-88.4434326,INFRA003,Operation,Active,2024-01-07,2024-03-16,2024-07-28
AST8493,rail,Unknown,41.13715216419855,-87.85459654618195,INFRA001,Design,Planned,2024-01-01,,2024-01-01
AST8494,rail,Unknown,41.13731905108673,-87.8546008323301,INFRA002,Construction,Installed,2024-01-08,2024-02-09,2024-07-24
AST8495,rail,Fox Lake Subdivision,42.456286199999994,-88.3059188,INFRA002,Operation,Active,2024-02-23,2024-04-16,2024-07-22
AST8496,rail,Fox Lake Subdivision,42.44716367597762,-88.28356371880439,INFRA001,Design,Planned,2024-02-14,,2024-02-14
AST8497,rail,Fox Lake Subdivision,42.45403865,-88.301436,INFRA003,Decommissioned,Retired,2024-01-10,2024-03-17,2024-06-16
AST8498,rail,Kankakee Branch,41.12406781916538,-87.87885924524232,INFRA001,Design,Planned,2024-03-01,,2024-03-01
AST8499,rail,UP Harvard Subdivision,42.20082655,-88.22527495,INFRA003,Decommissioned,Retired,2024-02-04,2024-03-21,2024-07-25
AST8500,rail,Kankakee Branch,41.170034400000006,-87.62818575,INFRA001,Design,Planned,2024-02-29,,2024-02-29
AST8501,rail,Villa Grove Subdivision,41.16309318355003,-87.65494168910837,INFRA001,Construction,Installed,2024-01-02,2024-03-16,2024-07-10
AST8502,rail,UP Peoria Subdivision,40.65448055,-89.64788115,INFRA001,Decommissioned,Retired,2024-01-16,2024-03-18,2024-04-27
AST8503,rail,UP Peoria Subdivision,40.65929677776561,-89.64999176572685,INFRA002,Decommissioned,Retired,2024-02-14,2024-03-17,2024-06-02
AST8504,rail,UP Peoria Subdivision,40.65121895,-89.64557035,INFRA001,Decommissioned,Retired,2024-01-18,2024-03-13,2024-05-08
AST8505,rail,UP Peoria Subdivision,40.65302445,-89.64685285,INFRA002,Design,Planned,2024-02-28,,2024-02-28
AST8506,rail,UP Peoria Subdivision,40.66512081653018,-89.65230629364655,INFRA003,Operation,Active,2024-01-16,2024-02-23,2024-08-12
AST8507,rail,Chillicothe Subdivision,41.32416651549044,-88.23807921064797,INFRA002,Construction,Installed,2024-01-17,2024-02-29,2024-04-09
AST8508,rail,BNSF Chillicothe Subdivision,41.35559765,-88.20722280000001,INFRA002,Construction,Installed,2024-02-17,2024-04-05,2024-09-08
AST8509,rail,BNSF Chillicothe Subdivision,41.3554634,-88.20697895,INFRA001,Operation,Active,2024-02-24,2024-05-09,2024-09-18
AST8510,rail,BNSF Chillicothe Subdivision,41.32873116153348,-88.2339251408786,INFRA002,Design,Planned,2024-02-19,,2024-02-19
AST8511,rail,BNSF Peoria Subdivision,40.664414593251394,-89.64388583949226,INFRA001,Design,Planned,2024-01-30,,2024-01-30
AST8512,rail,Unknown,40.66143037349224,-89.63321539037152,INFRA002,Design,Planned,2024-01-21,,2024-01-21
AST8513,rail,Unknown,40.671162582077855,-89.61688783940603,INFRA002,Design,Planned,2024-02-10,,2024-02-10
AST8514,rail,Unknown,40.66103161542508,-89.63405444313885,INFRA003,Operation,Active,2024-01-10,2024-02-14,2024-04-21
AST8515,rail,Unknown,40.6616098669708,-89.63313057699006,INFRA003,Decommissioned,Retired,2024-02-09,2024-03-11,2024-04-24
AST8516,rail,Unknown,40.662089894921046,-89.6318405343696,INFRA001,Design,Planned,2024-01-15,,2024-01-15
AST8517,rail,Unknown,40.66118396925264,-89.63381262131831,INFRA003,Operation,Active,2024-01-13,2024-02-13,2024-05-24
AST8518,rail,Unknown,40.66129810756376,-89.63352520096511,INFRA001,Construction,Installed,2024-02-11,2024-04-13,2024-08-22
AST8519,rail,Unknown,40.663991291648614,-89.64633638480467,INFRA003,Construction,Installed,2024-01-21,2024-03-04,2024-06-08
AST8520,rail,Unknown,40.66123798236796,-89.63687964200238,INFRA001,Operation,Active,2024-02-04,2024-04-10,2024-07-02
AST8521,rail,Unknown,40.66094411774623,-89.63440367613595,INFRA003,Decommissioned,Retired,2024-02-12,2024-05-02,2024-10-24
AST8522,rail,Unknown,40.66173774403447,-89.63155171832605,INFRA003,Construction,Installed,2024-01-14,2024-03-27,2024-06-30
AST8523,rail,Unknown,40.65669913242049,-89.63952185612419,INFRA003,Construction,Installed,2024-01-23,2024-02-26,2024-07-17
AST8524,rail,Unknown,40.659414536784794,-89.63614349041256,INFRA001,Operation,Active,2024-01-28,2024-04-03,2024-06-27
AST8525,rail,Unknown,40.66498795356588,-89.62223969174573,INFRA003,Design,Planned,2024-02-04,,2024-02-04
AST8526,rail,UP Peoria Subdivision,40.66987660823922,-89.65390577837017,INFRA002,Operation,Active,2024-02-28,2024-04-02,2024-08-12
AST8527,rail,Unknown,40.65657873357541,-89.63940993219381,INFRA001,Construction,Installed,2024-02-12,2024-05-04,2024-06-28
AST8528,rail,Unknown,40.65658194652624,-89.63960464548852,INFRA001,Construction,Installed,2024-01-03,2024-02-18,2024-05-11
AST8529,rail,Unknown,40.65645625605669,-89.64020681296329,INFRA001,Construction,Installed,2024-01-11,2024-04-10,2024-08-06
