asset_id,asset_type,location,latitude,longitude
AST1891,rail,Unknown,38.833527145078655,-90.06173619078487
AST1892,rail,Unknown,38.86669733498692,-90.10627936529976
AST1893,rail,Unknown,38.86424474577406,-90.10519335634665
AST1894,rail,Unknown,38.869657950391684,-90.10607941118279
AST1895,rail,Unknown,38.8335487012252,-90.06683069258077
AST1896,rail,Unknown,38.835516511270015,-90.06729135555422
AST1897,rail,Unknown,38.87019615141158,-90.10688258881618
AST1898,rail,Unknown,38.8335402853755,-90.06589923008063
AST1899,rail,Unknown,38.86421988572016,-90.1052302976903
AST1900,rail,Unknown,38.86418540803623,-90.10526215686704
AST1901,rail,Unknown,38.86405795023638,-90.10526095573016
AST1902,rail,Unknown,38.86427063033439,-90.1054068060615
AST1903,rail,Unknown,38.87056989568677,-90.10708841810266
AST1904,rail,Unknown,38.870574814875845,-90.10714411849638
AST1905,rail,Unknown,38.86704708669917,-90.10639447954301
AST1906,rail,Unknown,38.83436858632929,-90.0662087254663
AST1907,rail,Unknown,38.88200478529107,-90.10962732733184
AST1908,rail,Unknown,38.83630420586994,-90.06472248436111
AST1909,rail,Unknown,38.86923936789015,-90.10700029877135
AST1910,rail,Unknown,38.870740179169715,-90.10726337163871
AST1911,rail,Unknown,38.87049583424862,-90.10720640101681
AST1912,rail,Unknown,38.83640804655824,-90.06465044108867
AST1913,rail,Unknown,38.87108471659171,-90.10795326444644
AST1914,rail,Unknown,38.87083085015357,-90.10779532903061
AST1915,rail,Unknown,38.83511557314438,-90.07833171470813
AST1916,rail,Unknown,38.83438432408857,-90.0774442069983
AST1917,rail,Unknown,38.834375122546696,-90.07815192990688
AST1918,rail,Unknown,38.835653715748414,-90.08087276823358
AST1919,rail,Unknown,38.864241353060976,-90.10514754037327
AST1920,rail,Unknown,38.88099813659487,-90.10983001154528
AST1921,rail,Unknown,38.87070624196038,-90.10750136144442
AST1922,rail,Unknown,38.8355522026326,-90.0665646595709
AST1923,rail,Unknown,38.87085939082667,-90.10795248264996
AST1924,rail,Unknown,38.8711582327051,-90.1080439536629
AST1925,rail,Unknown,38.835682500000004,-90.0812045
AST1926,rail,Unknown,38.870849629943216,-90.10751865407423
AST1927,rail,Unknown,38.87078500267969,-90.1074271795857
AST1928,rail,Unknown,38.870881553709225,-90.10742220841362
AST1929,rail,Unknown,38.87075282260002,-90.10757024575979
AST1930,rail,Unknown,38.8709494051019,-90.10809568741998
AST1931,rail,Unknown,38.87118690890153,-90.10815941891025
AST1932,rail,Unknown,38.870872584553716,-90.10767292078823
AST1933,rail,Unknown,38.86979784584238,-90.10657937078139
AST1934,rail,Unknown,38.87102591852071,-90.10782992696247
AST1935,rail,Unknown,38.87044803953404,-90.10611669003052
AST1936,rail,Unknown,38.835210557777515,-90.0563060293423
AST1937,rail,Unknown,38.86416209511456,-90.10545219918724
AST1938,rail,Unknown,38.834404015437805,-90.0647490053353
AST1939,rail,Unknown,38.833588529636124,-90.0682361080421
AST1940,rail,Unknown,38.87034312756318,-90.1063562186771
AST1941,rail,Unknown,38.87165858758427,-90.10675134350656
AST1942,rail,Unknown,38.83501224678579,-90.06492643347653
AST1943,rail,Blast Furnace 31,38.691667722117884,-90.13141959958082
AST1944,rail,Unknown,38.69158314178557,-90.14236415747419
AST1945,rail,Unknown,38.694648269924926,-90.14244457531275
AST1946,rail,Unknown,38.694896130694914,-90.14236774403963
AST1947,rail,Unknown,38.69325311765241,-90.14985397479452
AST1948,rail,Unknown,38.69246986212939,-90.1456061532373
AST1949,rail,Unknown,38.701584573743396,-90.13555563703933
AST1950,rail,Unknown,38.69327866202865,-90.14975252994628
AST1951,rail,Unknown,38.69328279008945,-90.1499974154278
AST1952,rail,Unknown,38.69325050101569,-90.1508969365531
AST1953,rail,Unknown,38.69359568967309,-90.15013290894868
AST1954,rail,Blast Furnace 27,38.69296578381409,-90.12862421704232
AST1955,rail,Unknown,38.692425988036156,-90.14543575766646
AST1956,rail,Blast Furnace 28,38.69176699655446,-90.13146823532651
AST1957,rail,Unknown,38.70094415561259,-90.12810491528676
AST1958,rail,Unknown,38.701404257792994,-90.1300181809524
AST1959,rail,Unknown,38.69312290197298,-90.14978682734663
AST1960,rail,Unknown,38.69137233368518,-90.14371083602708
AST1961,rail,Unknown,38.69232354897344,-90.14847028603347
AST1962,rail,Unknown,38.69369730039808,-90.151445346344
AST1963,rail,Unknown,38.69309361286557,-90.15039958577728
AST1964,rail,Unknown,38.70104866027649,-90.13520310567107
AST1965,rail,Unknown,38.693239476971435,-90.15003561345318
AST1966,rail,Unknown,38.69436592843081,-90.14721425966493
AST1967,rail,Unknown,38.69168832833119,-90.14488607896395
AST1968,rail,Unknown,38.69174163435905,-90.14185604159954
AST1969,rail,Unknown,38.6918692831583,-90.13392292790142
AST1970,rail,Unknown,38.69175735133409,-90.14203891790605
AST1971,rail,Unknown,38.700790378902006,-90.1294228530006
AST1972,rail,Unknown,38.6986410132879,-90.13976316492048
AST1973,rail,Unknown,38.693529790961826,-90.14894939995366
AST1974,rail,Blast Furnace 29,38.69175234938567,-90.13127295944334
AST1975,rail,Unknown,38.69137869885097,-90.14594454076061
AST1976,rail,Unknown,38.691522553638436,-90.14721004904143
AST1977,rail,Unknown,38.69147848204377,-90.14717680169096
AST1978,rail,Unknown,38.69153438400352,-90.1474371922956
AST1979,rail,Unknown,38.69153934247795,-90.14737273885646
AST1980,rail,Unknown,38.69191022423103,-90.14407564713783
AST1981,rail,Unknown,38.69128962955565,-90.14355693698413
AST1982,rail,Unknown,38.69371059569791,-90.15087892127318
AST1983,rail,Unknown,38.696282765881925,-90.14641802237333
AST1984,rail,Unknown,38.693522367685674,-90.15064328132765
AST1985,rail,Unknown,38.69360813385252,-90.15045777255084
AST1986,rail,Unknown,38.69604768252429,-90.14426511072382
AST1987,rail,Unknown,38.696121,-90.14427950000001
AST1988,rail,Unknown,38.69132749481204,-90.14651867974457
AST1989,rail,Unknown,38.69124192457581,-90.14507294415492
AST1990,rail,Unknown,38.691548290150806,-90.14203610961695
AST1991,rail,Unknown,38.691497469473816,-90.1421181513203
AST1992,rail,Unknown,38.69177473200837,-90.14490311796952
AST1993,rail,Unknown,38.6924061131031,-90.14480135671708
AST1994,rail,Unknown,38.69733069431959,-90.14066121727353
AST1995,rail,Unknown,38.69425857906051,-90.15121527252953
AST1996,rail,Unknown,38.69284061869756,-90.14993190771193
AST1997,rail,Blast Furnace 30,38.69177512469934,-90.13086786672083
AST1998,rail,Unknown,38.69159014842607,-90.14187224586344
AST1999,rail,Unknown,38.69173547909351,-90.14457105780781
AST2000,rail,Unknown,38.700676545192536,-90.1312441719408
AST2001,rail,Unknown,38.70081660463072,-90.12897783321755
AST2002,rail,Unknown,38.69141383092856,-90.14077994002002
AST2003,rail,Unknown,38.6921237004319,-90.14489314541584
AST2004,rail,Unknown,38.69207913542423,-90.14691024674421
AST2005,rail,Unknown,38.69168135520061,-90.14172779149528
AST2006,rail,Unknown,38.6916626553349,-90.1448381114455
AST2007,rail,Unknown,38.69147554784433,-90.14214455036826
AST2008,rail,Unknown,38.69951002686621,-90.13853238164836
AST2009,rail,Unknown,38.69150194144606,-90.14534790977453
AST2010,rail,Unknown,38.691532486670454,-90.14541385204089
AST2011,rail,Unknown,38.69160899220741,-90.14517551550244
AST2012,rail,Unknown,38.69145608421488,-90.14554962252187
AST2013,rail,Unknown,38.69143053701002,-90.14540798988145
AST2014,rail,Unknown,38.701434642012146,-90.13463452572525
AST2015,rail,Unknown,38.69172185137496,-90.14157752101814
AST2016,rail,Unknown,38.6929280083457,-90.15011157330821
AST2017,rail,High Line,38.69563976082547,-90.12498847443757
AST2018,rail,Unknown,38.70105539696545,-90.12928847912139
AST2019,rail,Unknown,38.70053252575652,-90.12914714208956
AST2020,rail,Unknown,38.69459163730213,-90.14252308596278
AST2021,rail,Unknown,38.69158200648021,-90.14502072800362
AST2022,rail,Unknown,38.6913814770132,-90.14249474019563
AST2023,rail,Unknown,38.696455274588885,-90.14609025604112
AST2024,rail,Unknown,38.694563862503394,-90.14240033216957
AST2025,rail,Unknown,38.692849217191224,-90.14999282110497
AST2026,rail,Unknown,38.69433958575006,-90.14665059917559
AST2027,rail,Velocity 4,38.68980096787429,-90.13867365565716
AST2028,rail,Unknown,38.81224444888416,-90.09462831327215
AST2029,rail,Velocity 3,38.69029460098051,-90.1390484099367
AST2030,rail,Unknown,38.70783041885894,-90.17419202990666
AST2031,rail,Unknown,38.88742601250187,-90.17454411056926
AST2032,rail,Unknown,38.88306016756838,-90.172063223738
AST2033,rail,Unknown,38.882638682413635,-90.17088683306653
AST2034,rail,Unknown,38.84531030112281,-90.09480311754885
AST2035,rail,Unknown,38.86487903310546,-90.13533388637877
AST2036,rail,Unknown,38.8646660601918,-90.13537765893271
AST2037,rail,Unknown,38.841129390098395,-90.07011787658841
AST2038,rail,Unknown,38.84105136793895,-90.06951471712449
AST2039,rail,Unknown,38.8411398,-90.06610585
AST2040,rail,Unknown,38.84375604709176,-90.09389489226909
AST2041,rail,Unknown,38.84272096375969,-90.09144439299672
AST2042,rail,Unknown,38.811502256413725,-90.09574366431401
AST2043,rail,A&K 16,38.6987925737889,-90.16388929735287
AST2044,rail,Unknown,38.72138184667026,-90.16086100785414
AST2045,rail,Unknown,38.854538230380605,-90.10026550155897
AST2046,rail,Unknown,38.88209954580704,-90.15208158609902
AST2047,rail,Unknown,38.71404998731035,-90.14801174988388
AST2048,rail,Unknown,38.68930171779037,-90.1724061069271
AST2049,rail,Unknown,38.86586385573798,-90.11178008113055
AST2050,rail,Unknown,38.683978283070125,-90.13858296614687
AST2051,rail,Unknown,38.882252445928046,-90.15283345059558
AST2052,rail,Unknown,38.72243831925761,-90.14500222042003
AST2053,rail,Unknown,38.841233166545805,-90.05600050113668
AST2054,rail,Unknown,38.84215731665287,-90.0924530265463
AST2055,rail,Unknown,38.7143495348474,-90.14788029108526
AST2056,rail,Unknown,38.71385913299995,-90.1480810915676
AST2057,rail,Unknown,38.70821645345257,-90.174099526578
AST2058,rail,Unknown,38.71532103778613,-90.16890393241796
AST2059,rail,Unknown,38.87096315517556,-90.12109938224545
AST2060,rail,Unknown,38.8706669867498,-90.11946914939031
AST2061,rail,Unknown,38.851023463220294,-90.09943014448979
AST2062,rail,Unknown,38.83911505138243,-90.05612965359984
AST2063,rail,Unknown,38.714085167072135,-90.14782351900317
AST2064,rail,Unknown,38.72194154722723,-90.14505467358151
AST2065,rail,Unknown,38.72189507132889,-90.14505000462808
AST2066,rail,Unknown,38.684798815964285,-90.13666070886478
AST2067,rail,Unknown,38.7074907978429,-90.17440405749237
AST2068,rail,Unknown,38.886432920488375,-90.16890063930981
AST2069,rail,Unknown,38.891459390150544,-90.19203135481963
AST2070,rail,Unknown,38.89120638367623,-90.19106113988917
AST2071,rail,Unknown,38.89142557689242,-90.19195577228236
AST2072,rail,Unknown,38.83949208394893,-90.0556524147114
AST2073,rail,Unknown,38.84298840580361,-90.09249613207713
AST2074,rail,Unknown,38.84371000159192,-90.09370313643427
AST2075,rail,Unknown,38.843590786987946,-90.09366583725743
AST2076,rail,Unknown,38.84410060352926,-90.09431459118414
AST2077,rail,Unknown,38.70812777024388,-90.1740570769121
AST2078,rail,Unknown,38.71309066177498,-90.14879528452498
AST2079,rail,Unknown,38.72166500800003,-90.14827006195422
AST2080,rail,Unknown,38.69094920783216,-90.14882367363293
AST2081,rail,Merchants Subdivision,38.68869245121183,-90.15919540380884
AST2082,rail,Unknown,38.86498386417012,-90.11747262922965
AST2083,rail,Brooklyn District,39.51673376177212,-89.33413242795703
AST2084,rail,Unknown,38.79923069226777,-90.09959525208221
AST2085,rail,Unknown,38.79863447433173,-90.09953276609055
AST2086,rail,Unknown,38.71152426023065,-90.16875675844159
AST2087,rail,Unknown,38.84009406250707,-90.05724797128296
AST2088,rail,Unknown,38.71401166446562,-90.14792792866041
AST2089,rail,Track 21,38.704064518186875,-90.15866500763913
AST2090,rail,Track 20,38.70401520964044,-90.15928089022167
AST2091,rail,Unknown,38.811103816076994,-90.09611974426387
AST2092,rail,Unknown,38.664137969611936,-90.17292937930752
AST2093,rail,A&K 18,38.69877896782966,-90.16468878058849
AST2094,rail,Unknown,38.84067912964842,-90.07277365684064
AST2095,rail,Unknown,38.897622063767336,-90.2001508729534
AST2096,rail,Unknown,38.69207486321951,-90.17835748351258
AST2097,rail,Unknown,38.72162821148718,-90.1499153844747
AST2098,rail,Unknown,38.840544223251364,-90.07312743918581
AST2099,rail,Unknown,38.840569213303816,-90.07360997169587
AST2100,rail,Unknown,38.688963993116964,-90.18201440812724
AST2101,rail,Unknown,38.71866601251118,-90.15760260569704
AST2102,rail,Alton District (T&E Line),38.8888144869962,-90.18210460764458
AST2103,rail,Unknown,38.88705785552704,-90.1694819960106
AST2104,rail,Unknown,38.88864349064053,-90.17873698828492
AST2105,rail,Unknown,38.83905494303061,-90.05602208440556
AST2106,rail,Unknown,38.72136321617538,-90.14961351885485
AST2107,rail,Unknown,38.72138529882558,-90.14978593463397
AST2108,rail,Unknown,38.70434507469978,-90.15816390816823
AST2109,rail,Unknown,38.70797807605427,-90.17424368846024
AST2110,rail,Unknown,38.843972197849666,-90.09413614944657
AST2111,rail,Unknown,38.84409659213484,-90.09429656797346
AST2112,rail,Unknown,38.70447445323617,-90.15987178126494
AST2113,rail,A&K 1,38.69820869204811,-90.16601741287562
AST2114,rail,Unknown,38.704423045471025,-90.1617749604366
AST2115,rail,Unknown,38.70379238405592,-90.1565331035642
AST2116,rail,Unknown,38.70380922218471,-90.15666900337081
AST2117,rail,A&K 3,38.69829084349631,-90.16541582921985
AST2118,rail,Alton District (A&E Line),38.65061124650368,-90.16209473743207
AST2119,rail,Unknown,38.6942387779463,-90.17039022853041
AST2120,rail,A&K 15,38.69875762253367,-90.16376707250294
AST2121,rail,Unknown,38.69586264069803,-90.17108367149451
AST2122,rail,Unknown,38.88255098802575,-90.15161488656884
AST2123,rail,Unknown,38.84138092000984,-90.05598119983287
AST2124,rail,Unknown,38.6918905,-90.171371
AST2125,rail,Unknown,38.697171838024595,-90.16973677401658
AST2126,rail,Unknown,38.66355578316366,-90.1728588680819
AST2127,rail,Unknown,38.881936775430155,-90.15302457182659
AST2128,rail,Unknown,38.84064450504022,-90.06336611571797
AST2129,rail,Unknown,38.84062972649438,-90.06341319717062
AST2130,rail,A&K 10,38.69855535246834,-90.16469746004327
AST2131,rail,Unknown,38.69828603951596,-90.1638120647373
AST2132,rail,A&K 8,38.69848155682182,-90.16496826777093
AST2133,rail,A&K 9,38.6985192991729,-90.16483298046666
AST2134,rail,Unknown,38.88396327476311,-90.14940581567616
AST2135,rail,Unknown,38.69096087016796,-90.14554926400604
AST2136,rail,Unknown,38.89704896061145,-90.19977962523004
AST2137,rail,Unknown,38.70435176642923,-90.15933702073373
AST2138,rail,Unknown,38.7043975866359,-90.15966156246674
AST2139,rail,Unknown,38.703727747265,-90.15938836090385
AST2140,rail,Unknown,38.88265970422476,-90.15263011089526
AST2141,rail,Unknown,38.84837903997725,-90.0967922663327
AST2142,rail,Unknown,38.8438656229601,-90.09392427408692
AST2143,rail,Unknown,38.84391944208401,-90.09406199022024
AST2144,rail,Unknown,38.70387570364315,-90.1564265596845
AST2145,rail,Unknown,38.841090139344736,-90.06981520201253
AST2146,rail,Unknown,38.83931663576908,-90.06079001786394
AST2147,rail,Unknown,38.72197281608551,-90.14726682653846
AST2148,rail,Unknown,38.65978465583204,-90.1591731795444
AST2149,rail,Illinois Transfer Subdivision,38.66615341264421,-90.1596704777437
AST2150,rail,A&K 4,38.69833527699807,-90.16527421074113
AST2151,rail,Unknown,38.88351929809592,-90.15862271033949
AST2152,rail,Alton District (A&E Line),38.86448675,-90.10933775000001
AST2153,rail,Velocity 2,38.68942265127258,-90.13798645860427
AST2154,rail,Unknown,38.88277086733895,-90.1520419141474
AST2155,rail,Unknown,38.84125272196839,-90.07081692860736
AST2156,rail,Unknown,38.84141021429946,-90.05567239568899
AST2157,rail,A&K 13,38.69867810715335,-90.1642418226863
AST2158,rail,Unknown,38.88198462312754,-90.1530544840655
AST2159,rail,Unknown,38.88199839304058,-90.1529771007199
AST2160,rail,Unknown,38.83864997985835,-90.05494084142828
AST2161,rail,Unknown,38.71786721245764,-90.16652800161171
AST2162,rail,Unknown,38.87043528453357,-90.13554221436956
AST2163,rail,Unknown,38.87411572550921,-90.13585979170324
AST2164,rail,Unknown,38.84095247227356,-90.0689376441335
AST2165,rail,Unknown,38.84101478433601,-90.06908090529517
AST2166,rail,Unknown,38.840753776466386,-90.07090154972036
AST2167,rail,Unknown,38.88214989752455,-90.15413094608792
AST2168,rail,Unknown,38.862031888081084,-90.118372516381
AST2169,rail,Unknown,38.664713889956964,-88.97844706645553
AST2170,rail,Unknown,38.79821883885553,-90.10078319518374
AST2171,rail,Unknown,38.84097302255381,-90.06818203671975
AST2172,rail,Velocity 1,38.689473184378116,-90.13762231649896
AST2173,rail,Unknown,38.71546610147076,-90.1687280898051
AST2174,rail,Unknown,38.71126926513044,-90.17173395256921
AST2175,rail,Alton District (A&E Line),38.68708178836075,-90.13701738163229
AST2176,rail,Unknown,38.68406977649553,-90.13745739630427
AST2177,rail,Unknown,38.83973562668906,-90.05666107655784
AST2178,rail,Unknown,38.839829190918124,-90.05659232922334
AST2179,rail,Unknown,38.69807293972516,-90.16574067228565
AST2180,rail,Unknown,38.85078955215669,-90.09856115519403
AST2181,rail,UP Mount Vernon Subdivision,38.619898233246744,-88.93530899681903
AST2182,rail,Unknown,38.69307851304851,-90.17108997981782
AST2183,rail,Unknown,38.88182998111174,-90.15199418424862
AST2184,rail,Unknown,38.8810437998288,-90.14960158311408
AST2185,rail,Unknown,38.878241478385355,-90.14167054686475
AST2186,rail,Unknown,38.710497705619034,-90.17239666173973
AST2187,rail,Unknown,38.72256240482666,-90.14713300356367
AST2188,rail,Unknown,38.84949373369254,-90.09762307528179
AST2189,rail,Unknown,38.873636864205615,-90.1357535848863
AST2190,rail,Unknown,38.69100871301498,-90.14453126279598
AST2191,rail,A&K 5,38.6983643284012,-90.16527058694142
AST2192,rail,Unknown,38.88196091763833,-90.15323243387753
AST2193,rail,Unknown,38.66786363235959,-90.15677840770651
AST2194,rail,Unknown,38.84910880769067,-90.09740038880324
AST2195,rail,Unknown,38.8678981300372,-90.13542455132018
AST2196,rail,Unknown,38.765913,-90.08673
AST2197,rail,Unknown,38.703958,-90.161428
